8:39:43;25;504016;-76.5019717;3.4784383;131
8:40:12;25;504016;-76.5042183;3.4763083;131
8:40:40;25;504016;-76.5063433;3.4741417;131
8:41:9;25;504016;-76.509025;3.4715633;131
8:41:39;25;504016;-76.51112;3.4691217;131
8:42:10;25;504016;-76.5133033;3.4663;131
8:42:37;25;504016;-76.515725;3.4641217;131
8:43:5;25;504016;-76.5185;3.4621133;131
8:43:34;25;504016;-76.521485;3.46121;131
8:44:4;25;504016;-76.523615;3.4619633;131
8:44:33;25;504016;-76.5250367;3.4605767;131
8:45:3;25;504016;-76.52702;3.4590483;131
8:45:30;25;504016;-76.5291083;3.4575383;131
8:45:59;25;504016;-76.5293267;3.4574633;131
8:46:29;25;504016;-76.529385;3.4574083;131
8:46:58;25;504016;-76.5307333;3.4562967;131
8:47:28;25;504016;-76.5318733;3.4542967;131
8:47:57;25;504016;-76.53162;3.4533667;131
8:48:27;25;504016;-76.5309683;3.451;131
8:48:56;25;504016;-76.5299283;3.4480033;131
8:49:25;25;504016;-76.5292083;3.4451333;131
8:49:53;25;504016;-76.528745;3.442995;131
8:50:22;25;504016;-76.5287433;3.442985;131
8:50:52;25;504016;-76.52925;3.4427433;131
8:51:21;25;504016;-76.5308317;3.442615;131
8:51:50;25;504016;-76.5332217;3.4421017;131
8:52:20;25;504016;-76.5341317;3.4416317;131
8:52:49;25;504016;-76.5341333;3.4416667;131
8:52:54;25;504016;-76.5341333;3.4416667;131
8:53:19;25;504016;-76.5352417;3.4410117;131
8:53:48;25;504016;-76.5373833;3.4393983;131
8:54:16;25;504016;-76.53916;3.4369483;131
8:54:45;25;504016;-76.5412367;3.43454;131
8:55:15;25;504016;-76.5414117;3.43438;131
8:55:44;25;504016;-76.5426267;3.4327033;131
8:56:13;25;504016;-76.54436;3.4296817;131
8:56:41;25;504016;-76.5461667;3.4259667;131
8:57:10;25;504016;-76.5473217;3.4224933;131
8:57:42;25;504016;-76.5482117;3.4201917;131
8:58:9;25;504016;-76.5482467;3.4202317;131
8:58:38;25;504016;-76.5483667;3.4182767;131
8:59:8;25;504016;-76.5484033;3.4159133;131
8:59:42;25;504016;-76.5483383;3.4136067;131
9:0:5;25;504016;-76.5475667;3.410105;131
9:0:34;25;504016;-76.5474617;3.4091733;131
9:1:4;25;504016;-76.547455;3.4091833;131
9:1:33;25;504016;-76.5473933;3.4079417;131
9:2:2;25;504016;-76.5469917;3.4044017;131
9:2:30;25;504016;-76.5465433;3.4009033;131
9:2:59;25;504016;-76.546505;3.397805;131
9:3:29;25;504016;-76.5461417;3.3948033;131
9:3:60;25;504016;-76.5461533;3.3947817;131
9:4:28;25;504016;-76.545755;3.3920583;131
9:4:57;25;504016;-76.5451917;3.3887117;131
9:5:26;25;504016;-76.544805;3.3864367;131
9:5:54;25;504016;-76.5443867;3.383565;131
9:6:23;25;504016;-76.54358;3.37991;131
9:6:53;25;504016;-76.542735;3.376655;131
9:7:22;25;504016;-76.54185;3.3736017;131
9:7:52;25;504016;-76.5390733;3.3718967;131
9:8:21;25;504016;-76.5373517;3.3708817;131
9:8:50;25;504016;-76.537345;3.3709133;131
9:9:18;25;504016;-76.5373333;3.3709233;131
9:9:49;25;504016;-76.5367717;3.3706367;131
9:10:17;25;504016;-76.5366967;3.370635;131
9:10:46;25;504016;-76.5366983;3.3706333;131
9:11:15;25;504016;-76.5348967;3.37002;131
9:11:43;25;504016;-76.5312383;3.3680483;131
9:12:12;25;504016;-76.529975;3.3673667;131
9:12:42;25;504016;-76.528645;3.3666667;131
9:13:11;25;504016;-76.5266933;3.36591;131
9:13:43;25;504016;-76.5250867;3.3646917;131
9:14:10;25;504016;-76.5242167;3.361735;131
9:14:39;25;504016;-76.52382;3.358295;131
9:15:9;25;504016;-76.5234133;3.3547333;131
9:15:38;25;504016;-76.523515;3.3511817;131
9:16:6;25;504016;-76.524105;3.347775;131
9:16:35;25;504016;-76.52427;3.3448983;131
9:17:5;25;504016;-76.5241117;3.3459833;131
9:17:34;25;504016;-76.5236667;3.3496383;131
9:18:3;25;504016;-76.5232817;3.3532967;131
9:18:33;25;504016;-76.5234417;3.3551483;131
9:19:2;25;504016;-76.52377;3.3582767;131
9:19:32;25;504016;-76.5220933;3.3589067;131
9:19:59;25;504016;-76.51926;3.3587333;131
9:23:40;25;504016;-76.5114;3.3584083;131
9:23:40;25;504016;-76.5114233;3.3588283;131
9:23:40;25;504016;-76.5114533;3.3589483;131
9:24:7;25;504016;-76.5114683;3.3589667;131
9:24:37;25;504016;-76.511465;3.3589617;131
9:25:6;25;504016;-76.5114317;3.3589367;131
9:29:56;25;504016;-76.5114483;3.3589533;131
9:29:56;25;504016;-76.5114733;3.35894;131
9:29:56;25;504016;-76.51147;3.35894;131
9:30:28;25;504016;-76.5115133;3.3589117;131
9:31:10;25;504016;-76.5115267;3.358905;131
9:31:22;25;504016;-76.511485;3.3590933;131
9:31:52;25;504016;-76.5116067;3.3594483;131
9:32:21;25;504016;-76.511615;3.3594467;131
9:32:53;25;504016;-76.5115633;3.35943;131
9:33:18;25;504016;-76.5116767;3.359455;131
9:33:48;25;504016;-76.5118433;3.35944;131
9:34:17;25;504016;-76.51184;3.3594467;131
9:34:46;25;504016;-76.5118417;3.3594467;131
9:35:16;25;504016;-76.51184;3.359445;131
9:35:45;25;504016;-76.5118383;3.3594417;131
9:36:13;25;504016;-76.5118;3.3594467;131
9:36:42;25;504016;-76.5118017;3.3594467;131
9:37:14;25;504016;-76.5119167;3.3594467;131
9:37:41;25;504016;-76.51214;3.3594367;131
9:38:10;25;504016;-76.5121517;3.3594517;131
9:38:40;25;504016;-76.5121317;3.3594517;131
9:39:9;25;504016;-76.5121317;3.3594467;131
9:39:37;25;504016;-76.5121267;3.35944;131
9:40:6;25;504016;-76.512105;3.3594367;131
9:40:36;25;504016;-76.5120983;3.3594367;131
9:41:5;25;504016;-76.512095;3.3594367;131
9:41:34;25;504016;-76.5120983;3.359435;131
9:42:2;25;504016;-76.5121683;3.35928;131
9:42:23;25;-1;-76.5121417;3.3591967;131
9:42:52;25;-1;-76.51214;3.3591967;131
9:43:24;25;-1;-76.5121217;3.3591767;131
9:43:60;25;-1;-76.5121017;3.3591517;131
9:44:29;25;-1;-76.5120783;3.3591217;131
9:45:3;25;-1;-76.51209;3.359125;131
9:45:34;25;-1;-76.5120933;3.3591267;131
9:46:6;25;-1;-76.512105;3.3591033;131
9:46:37;25;-1;-76.5121083;3.3591133;131
9:47:9;25;-1;-76.5121067;3.3591133;131
9:47:42;25;-1;-76.5120683;3.3589567;131
9:48:18;25;-1;-76.511895;3.35875;131
9:48:60;25;-1;-76.5118867;3.3586183;131
9:49:30;25;-1;-76.5119183;3.3585867;131
9:49:46;25;-1;-76.5119467;3.3586067;131
9:50:16;25;-1;-76.5119733;3.3586683;131
9:50:52;25;-1;-76.5119817;3.3586733;131
9:51:19;25;-1;-76.5119817;3.3586733;131
9:51:50;25;-1;-76.5119817;3.358675;131
9:52:22;25;-1;-76.5119817;3.3586783;131
9:52:52;25;-1;-76.5119817;3.3586783;131
9:53:23;25;-1;-76.5119817;3.3586767;131
9:53:55;25;-1;-76.5119817;3.3586733;131
9:54:26;25;-1;-76.5119817;3.3586583;131
9:54:58;25;-1;-76.51197;3.358595;131
9:55:29;25;-1;-76.5119733;3.358555;131
9:55:59;25;-1;-76.5119733;3.3585317;131
9:56:30;25;-1;-76.511975;3.3585467;131
